Name,Price,Day,Year,Volatility,Industry
IGARASHI.NS,523.5499877929688,0.6212233749161385,71.71992354353215,36.24833409131329,Electronics
TDPOWERSYS.NS,329.8999938964844,0.1760605462048614,28.805542809810085,42.59948816995419,Electronics
CENTUM.NS,1896.699951171875,-0.0112749007805155,21.056897130809634,44.6980032971497,Electronics
OLECTRA.NS,1694.550048828125,0.3524065807894374,20.98958724310802,42.37101624731688,Electronics
HONDAPOWER.NS,2834.10009765625,1.3269974076695972,5.517271517807294,34.09896469435094,Electronics
BBL.NS,3699.89990234375,0.109390951502231,2.946309292353276,34.53554103713109,Electronics
KERNEX.NS,472.0499877929688,0.6233028536279913,-8.59794328689267,39.76149605631109,Electronics
