Name,Price,Day,Year,Volatility
VENKEYS.NS,1783.550048828125,-0.6781821719230259,23.43138944571737,32.00809200283883
HERITGFOOD.NS,359.20001220703125,0.23416585168939108,20.392373903279072,31.954076314920915
GMBREW.NS,781.1500244140625,0.04379632086902728,25.323738484559755,31.793845015580946
DALMIASUG.NS,383.0,1.2752590906528023,107.8961150294343,37.34303233271537
VSTIND.BO,4048.449951171875,-0.20713531400102705,22.61971421194645,19.245634087000514
