Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,2360.0,2444.0,2360.0,2372.89990234375,2339.556396484375,206666
2021-05-20,2371.0,2395.949951171875,2244.949951171875,2266.550048828125,2234.701171875,107817
2021-05-21,2274.0,2374.0,2244.550048828125,2274.35009765625,2242.391357421875,101978
2021-05-24,2288.949951171875,2308.800048828125,2235.0,2245.449951171875,2213.8974609375,54879
2021-05-25,2250.0,2344.949951171875,2249.949951171875,2298.75,2266.448486328125,127313
2021-05-26,2305.0,2336.0,2251.39990234375,2285.35009765625,2253.237060546875,46128
2021-05-27,2288.0,2323.0,2250.0,2289.300048828125,2257.131591796875,50059
2021-05-28,2298.39990234375,2492.0,2298.39990234375,2359.449951171875,2326.2958984375,434102
2021-05-31,2369.0,2424.89990234375,2304.64990234375,2363.75,2330.535400390625,148091
2021-06-01,2365.0,2600.10009765625,2352.0,2600.10009765625,2563.564208984375,452583
2021-06-02,2630.0,2744.0,2536.35009765625,2650.449951171875,2613.20654296875,708198
2021-06-03,2643.300048828125,2770.0,2636.0,2704.10009765625,2666.102783203125,257307
2021-06-04,2699.0,2730.0,2664.0,2677.0,2639.383544921875,124885
2021-06-07,2697.25,2814.35009765625,2690.0,2710.550048828125,2672.462158203125,311201
2021-06-08,2719.0,2810.0,2711.050048828125,2722.550048828125,2684.29345703125,172961
2021-06-09,2740.0,2778.0,2640.89990234375,2652.85009765625,2615.572998046875,130347
2021-06-10,2668.0,2725.0,2645.0,2652.5,2615.227783203125,109383
2021-06-11,2668.050048828125,2703.550048828125,2585.699951171875,2619.449951171875,2582.64208984375,133481
2021-06-14,2619.0,2619.0,2553.25,2569.85009765625,2533.739501953125,67959
2021-06-15,2588.0,2750.0,2582.699951171875,2684.75,2647.0244140625,370977
2021-06-16,2686.0,2726.0,2640.0,2653.449951171875,2616.16455078125,103436
2021-06-17,2624.0,2694.0,2600.10009765625,2611.300048828125,2574.60693359375,66549
2021-06-18,2668.0,2728.800048828125,2600.10009765625,2664.0,2626.56640625,183516
2021-06-21,2606.60009765625,2973.300048828125,2599.89990234375,2886.89990234375,2846.333984375,679458
2021-06-22,2991.199951171875,3464.25,2991.0,3420.300048828125,3372.23876953125,2452599
2021-06-23,3459.949951171875,3955.0,3375.0,3668.800048828125,3617.2470703125,5777218
2021-06-24,3549.949951171875,3783.75,3495.050048828125,3548.199951171875,3498.341552734375,1155668
2021-06-25,3545.0,3645.85009765625,3382.64990234375,3425.550048828125,3377.415283203125,550471
2021-06-28,3444.0,3530.39990234375,3380.0,3408.75,3360.85107421875,206793
2021-06-29,3428.050048828125,3720.0,3352.800048828125,3599.449951171875,3548.871337890625,699518
2021-06-30,3629.10009765625,3746.0,3571.0,3585.5,3535.117431640625,379439
2021-07-01,3610.0,3719.0,3566.0,3638.699951171875,3587.570068359375,298096
2021-07-02,3653.39990234375,3663.64990234375,3560.0,3580.25,3529.94140625,140905
2021-07-05,3601.75,3645.0,3520.0,3541.35009765625,3491.588134765625,179671
2021-07-06,3544.0,3592.0,3425.35009765625,3447.0,3398.563720703125,120865
2021-07-07,3459.89990234375,3495.0,3400.10009765625,3436.050048828125,3387.767578125,101432
2021-07-08,3453.0,3544.0,3420.0,3442.25,3393.88037109375,142110
2021-07-09,3434.0,3439.89990234375,3375.0,3386.60009765625,3339.0126953125,76216
2021-07-12,3399.0,3533.0,3395.0,3466.85009765625,3418.134765625,104273
2021-07-13,3495.0,3628.0,3490.0,3507.39990234375,3458.11474609375,264468
2021-07-14,3513.0,3532.25,3450.0,3482.800048828125,3433.860595703125,60195
2021-07-15,3500.25,3543.14990234375,3464.0,3477.0,3428.14208984375,54492
2021-07-16,3480.0,3494.39990234375,3420.0,3423.60009765625,3375.49267578125,45573
2021-07-19,3395.0,3520.0,3390.0,3431.35009765625,3383.1337890625,65583
2021-07-20,3452.949951171875,3490.050048828125,3262.75,3355.550048828125,3308.398681640625,73949
2021-07-22,3349.0,3349.0,2919.300048828125,3104.14990234375,3076.115478515625,231517
2021-07-23,3100.0,3168.85009765625,3025.60009765625,3065.449951171875,3037.764892578125,124808
2021-07-26,3064.75,3244.949951171875,3023.10009765625,3162.699951171875,3134.13671875,151154
2021-07-27,3195.0,3244.0,3090.0,3116.60009765625,3088.453125,110754
2021-07-28,3125.0,3150.0,3013.0,3116.85009765625,3088.700927734375,77844
2021-07-29,3120.0,3179.0,3104.0,3127.75,3099.50244140625,48922
2021-07-30,3127.0,3149.0,3080.0,3090.050048828125,3062.14306640625,41474
2021-08-02,3108.0,3225.0,3102.050048828125,3166.64990234375,3138.051025390625,113337
2021-08-03,3189.5,3274.39990234375,3189.5,3217.89990234375,3188.83837890625,119138
2021-08-04,3235.85009765625,3363.5,3230.0,3244.699951171875,3215.396240234375,206406
2021-08-05,3259.0,3270.0,3107.0,3129.5,3101.23681640625,79399
2021-08-06,3144.0,3185.449951171875,3032.300048828125,3047.0,3019.48193359375,96478
2021-08-09,3071.0,3110.0,2751.25,2804.949951171875,2779.61767578125,407380
2021-08-10,2810.0,2925.0,2753.0,2801.199951171875,2775.901611328125,246280
2021-08-11,2800.0,2855.199951171875,2751.0,2786.89990234375,2761.730712890625,80780
2021-08-12,2799.10009765625,2849.800048828125,2775.0,2827.449951171875,2801.91455078125,52146
2021-08-13,2827.449951171875,2869.0,2788.60009765625,2800.60009765625,2775.30712890625,49449
2021-08-16,2800.0,2840.0,2756.050048828125,2769.5,2744.488037109375,49439
2021-08-17,2780.0,2788.800048828125,2608.699951171875,2625.14990234375,2601.44140625,95121
2021-08-18,2645.0,2663.0,2563.0,2574.0,2550.75341796875,96548
2021-08-20,2550.0,2562.0,2451.0,2461.64990234375,2439.418212890625,76166
2021-08-23,2493.0,2521.050048828125,2405.60009765625,2428.39990234375,2406.46826171875,66267
2021-08-24,2435.0,2635.0,2426.60009765625,2608.64990234375,2585.090576171875,190604
2021-08-25,2658.89990234375,2980.0,2651.0,2911.699951171875,2885.40380859375,691670
2021-08-26,2942.64990234375,3048.0,2920.0,2951.60009765625,2924.943359375,454093
2021-08-27,2954.0,2954.0,2825.0,2844.89990234375,2819.20703125,121239
2021-08-30,2868.0,2868.0,2801.25,2815.0,2789.576904296875,75817
2021-08-31,2828.89990234375,2965.0,2811.0,2893.75,2867.61572265625,167821
2021-09-01,2909.0,2912.449951171875,2843.14990234375,2864.800048828125,2838.927490234375,55489
2021-09-02,2860.0,2891.800048828125,2844.0,2851.449951171875,2825.69775390625,39376
2021-09-03,2852.0,2925.0,2840.0,2852.449951171875,2826.68896484375,56444
2021-09-06,2870.75,2983.199951171875,2847.0,2918.550048828125,2892.19189453125,150839
2021-09-07,2925.0,2937.800048828125,2856.75,2884.64990234375,2858.597900390625,49277
2021-09-08,2897.60009765625,2937.60009765625,2870.64990234375,2901.10009765625,2874.8994140625,49152
2021-09-09,2901.800048828125,2971.14990234375,2900.0,2910.699951171875,2884.41259765625,85227
2021-09-13,2915.25,3015.449951171875,2880.10009765625,2961.89990234375,2935.150146484375,147864
2021-09-14,2969.0,3029.0,2910.0,2940.89990234375,2914.33984375,111796
2021-09-15,2955.64990234375,2968.0,2892.0,2902.75,2876.534423828125,51418
2021-09-16,2917.300048828125,2935.0,2880.0,2894.39990234375,2868.259765625,38030
2021-09-17,2937.0,3098.0,2935.0,3060.0,3032.3642578125,470214
