Name,Price,Day,Year,Volatility
DHANBANK.NS,42.29999923706055,0.33113748138383337,18.75943102524085,41.81993042162152
SURYODAY.NS,198.5500030517578,-0.03906386366696124,14.809296479456533,39.51599691575912
FINOPB.NS,281.1000061035156,-0.7184948036988419,-24.662471251244714,38.530982034066305
YESBANK.BO,23.01000022888184,0.2893616532742262,-34.924439107993024,35.4824601910785
DCBBANK.NS,130.8000030517578,0.21570103842504756,40.92379868022048,28.96716196865258
