Name,Price,Day,Year,Volatility,Industry
DCBBANK.NS,130.8000030517578,0.2157010384250475,40.92379868022048,28.96716196865258,Bank
DHANBANK.NS,42.29999923706055,0.3311374813838333,18.75943102524085,41.81993042162152,Bank
SURYODAY.NS,198.5500030517578,-0.0390638636669612,14.809296479456531,39.51599691575912,Bank
FINOPB.NS,281.1000061035156,-0.7184948036988419,-24.66247125124472,38.53098203406631,Bank
YESBANK.BO,23.01000022888184,0.2893616532742262,-34.924439107993024,35.4824601910785,Bank
