Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,8.300000190734863,8.5,8.0,8.300000190734863,8.300000190734863,474619
2021-05-20,8.600000381469727,8.699999809265137,8.050000190734863,8.149999618530273,8.149999618530273,234490
2021-05-21,8.350000381469727,8.350000381469727,7.800000190734863,7.800000190734863,7.800000190734863,238880
2021-05-24,8.0,8.0,7.550000190734863,7.599999904632568,7.599999904632568,282091
2021-05-25,7.599999904632568,7.650000095367432,7.449999809265137,7.550000190734863,7.550000190734863,157427
2021-05-26,7.800000190734863,7.900000095367432,7.550000190734863,7.900000095367432,7.900000095367432,165923
2021-05-27,8.25,8.25,7.75,8.199999809265137,8.199999809265137,400074
2021-05-28,8.149999618530273,8.5,8.0,8.199999809265137,8.199999809265137,282340
2021-05-31,8.350000381469727,8.350000381469727,8.050000190734863,8.25,8.25,242311
2021-06-01,8.350000381469727,8.350000381469727,7.900000095367432,7.949999809265137,7.949999809265137,133448
2021-06-02,7.949999809265137,7.949999809265137,7.75,7.800000190734863,7.800000190734863,266766
2021-06-03,7.949999809265137,8.050000190734863,7.800000190734863,7.900000095367432,7.900000095367432,208799
2021-06-04,8.149999618530273,8.149999618530273,7.800000190734863,7.949999809265137,7.949999809265137,203357
2021-06-07,8.25,8.25,8.0,8.100000381469727,8.100000381469727,251458
2021-06-08,8.100000381469727,8.149999618530273,7.949999809265137,8.0,8.0,170692
2021-06-09,8.149999618530273,8.149999618530273,7.849999904632568,7.900000095367432,7.900000095367432,346144
2021-06-10,7.900000095367432,8.649999618530273,7.849999904632568,8.649999618530273,8.649999618530273,508469
2021-06-11,9.350000381469727,9.5,8.5,9.050000190734863,9.050000190734863,1044272
2021-06-14,9.199999809265137,9.199999809265137,8.5,8.899999618530273,8.899999618530273,308623
2021-06-15,8.949999809265137,8.949999809265137,8.649999618530273,8.75,8.75,287419
2021-06-16,8.75,8.899999618530273,8.5,8.649999618530273,8.649999618530273,230014
2021-06-17,8.75,8.75,8.350000381469727,8.600000381469727,8.600000381469727,169185
2021-06-18,8.399999618530273,8.649999618530273,8.0,8.350000381469727,8.350000381469727,256577
2021-06-21,8.699999809265137,8.699999809265137,8.149999618530273,8.399999618530273,8.399999618530273,221972
2021-06-22,8.5,8.649999618530273,8.0,8.149999618530273,8.149999618530273,322022
2021-06-23,8.199999809265137,8.300000190734863,7.900000095367432,8.100000381469727,8.100000381469727,335830
2021-06-24,8.199999809265137,8.899999618530273,8.050000190734863,8.899999618530273,8.899999618530273,591505
2021-06-25,9.25,9.399999618530273,8.5,8.75,8.75,548863
2021-06-28,8.649999618530273,9.0,8.550000190734863,8.649999618530273,8.649999618530273,242336
2021-06-29,8.800000190734863,9.25,8.699999809265137,9.0,9.0,677994
2021-06-30,9.25,9.699999809265137,8.949999809265137,9.350000381469727,9.350000381469727,975512
2021-07-01,9.850000381469727,9.850000381469727,8.949999809265137,9.100000381469727,9.100000381469727,637915
2021-07-02,9.350000381469727,9.350000381469727,8.850000381469727,9.0,9.0,321160
2021-07-05,9.0,9.449999809265137,8.899999618530273,9.25,9.25,486269
2021-07-06,9.449999809265137,9.550000190734863,9.0,9.050000190734863,9.050000190734863,371859
2021-07-07,9.050000190734863,9.100000381469727,8.699999809265137,8.800000190734863,8.800000190734863,199642
2021-07-08,8.75,9.0,8.600000381469727,8.850000381469727,8.850000381469727,212975
2021-07-09,8.949999809265137,8.949999809265137,8.600000381469727,8.75,8.75,134084
2021-07-12,8.800000190734863,9.149999618530273,8.550000190734863,8.850000381469727,8.850000381469727,668090
2021-07-13,8.949999809265137,8.949999809265137,8.649999618530273,8.75,8.75,159396
2021-07-14,8.75,8.899999618530273,8.550000190734863,8.550000190734863,8.550000190734863,190367
2021-07-15,8.600000381469727,8.649999618530273,8.350000381469727,8.449999809265137,8.449999809265137,174919
2021-07-16,8.600000381469727,8.600000381469727,8.25,8.300000190734863,8.300000190734863,234182
2021-07-19,8.449999809265137,8.449999809265137,8.25,8.350000381469727,8.350000381469727,185947
2021-07-20,8.25,8.350000381469727,8.0,8.050000190734863,8.050000190734863,314278
2021-07-22,8.050000190734863,8.300000190734863,7.650000095367432,7.949999809265137,7.949999809265137,333188
2021-07-23,7.949999809265137,8.0,7.849999904632568,7.949999809265137,7.949999809265137,181397
2021-07-26,8.050000190734863,8.199999809265137,7.849999904632568,8.050000190734863,8.050000190734863,167853
2021-07-27,8.149999618530273,8.850000381469727,8.100000381469727,8.850000381469727,8.850000381469727,499128
2021-07-28,9.199999809265137,9.199999809265137,8.199999809265137,8.449999809265137,8.449999809265137,561622
2021-07-29,8.5,8.699999809265137,8.300000190734863,8.449999809265137,8.449999809265137,202908
2021-07-30,8.649999618530273,8.75,8.25,8.5,8.5,261776
2021-08-02,8.699999809265137,8.699999809265137,8.399999618530273,8.600000381469727,8.600000381469727,186343
2021-08-03,8.699999809265137,8.75,8.149999618530273,8.300000190734863,8.300000190734863,334526
2021-08-04,8.25,8.399999618530273,7.849999904632568,7.900000095367432,7.900000095367432,310988
2021-08-05,8.0,8.0,7.75,7.900000095367432,7.900000095367432,127164
2021-08-06,7.900000095367432,8.649999618530273,7.800000190734863,8.449999809265137,8.449999809265137,391325
2021-08-09,8.649999618530273,9.25,8.050000190734863,8.949999809265137,8.949999809265137,1369581
2021-08-10,9.100000381469727,9.350000381469727,8.100000381469727,8.199999809265137,8.199999809265137,669028
2021-08-11,8.199999809265137,9.0,7.449999809265137,8.899999618530273,8.899999618530273,872423
2021-08-12,8.800000190734863,8.850000381469727,8.25,8.550000190734863,8.550000190734863,397771
2021-08-13,8.25,8.600000381469727,8.25,8.449999809265137,8.449999809265137,196573
2021-08-16,8.550000190734863,8.600000381469727,8.050000190734863,8.149999618530273,8.149999618530273,247537
2021-08-17,8.149999618530273,8.25,8.050000190734863,8.100000381469727,8.100000381469727,144231
