Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,86.5,87.4000015258789,85.69999694824219,86.05000305175781,85.24649810791016,169024
2021-05-20,86.44999694824219,91.6500015258789,86.1500015258789,90.94999694824219,90.1007308959961,1502844
2021-05-21,91.75,97.30000305175781,91.4000015258789,95.75,94.85591888427734,2054042
2021-05-24,100.5,114.9000015258789,100.0,114.9000015258789,113.82711029052734,11578625
2021-05-25,114.9000015258789,122.94999694824219,108.3499984741211,114.5,113.43083953857422,10569301
2021-05-26,113.80000305175781,120.75,110.25,116.0,114.91683197021484,5080468
2021-05-27,116.8499984741211,117.69999694824219,111.55000305175781,114.5999984741211,113.52989959716797,2179870
2021-05-28,117.0,117.0,108.0,109.5,108.47752380371094,1084134
2021-05-31,109.69999694824219,109.69999694824219,103.25,104.69999694824219,103.72234344482422,939415
2021-06-01,105.80000305175781,115.6500015258789,105.05000305175781,111.8499984741211,110.80558013916016,2506773
2021-06-02,109.0,111.69999694824219,108.5,109.5999984741211,108.57659149169922,576532
2021-06-03,110.0,112.9000015258789,107.0,108.30000305175781,107.28873443603516,715544
2021-06-04,109.0,109.69999694824219,107.5,108.1500015258789,107.14013671875,356115
2021-06-07,109.44999694824219,110.5,107.0,107.94999694824219,106.94200134277344,500573
2021-06-08,109.55000305175781,113.80000305175781,108.3499984741211,112.5999984741211,111.54857635498047,1208744
2021-06-09,114.0,116.8499984741211,109.0,110.05000305175781,109.02238464355469,2266623
2021-06-10,110.25,112.5999984741211,110.25,111.5999984741211,110.55791473388672,325997
2021-06-11,113.0,113.80000305175781,109.19999694824219,110.30000305175781,109.27005767822266,414877
2021-06-14,111.44999694824219,112.80000305175781,107.69999694824219,110.1500015258789,109.1214599609375,359603
2021-06-15,111.0,111.8499984741211,109.6500015258789,110.3499984741211,109.31958770751953,285809
2021-06-16,111.0,115.9000015258789,107.19999694824219,108.55000305175781,107.5363998413086,1631640
2021-06-17,109.0,110.5,107.0,108.8499984741211,107.83358764648438,407459
2021-06-18,109.4000015258789,109.55000305175781,103.0,106.4000015258789,105.4064712524414,343625
2021-06-21,103.0,108.25,103.0,106.80000305175781,105.80274200439453,197961
2021-06-22,107.6500015258789,109.44999694824219,106.0,106.9000015258789,105.90180969238281,191857
2021-06-23,107.69999694824219,108.19999694824219,106.0,106.3499984741211,105.35693359375,142342
2021-06-24,107.4000015258789,107.4000015258789,105.30000305175781,106.05000305175781,105.05974578857422,142688
2021-06-25,106.80000305175781,106.80000305175781,103.80000305175781,105.05000305175781,104.06908416748047,172505
2021-06-28,105.94999694824219,108.44999694824219,105.94999694824219,107.19999694824219,106.1989974975586,268797
2021-06-29,107.0,110.4000015258789,107.0,108.55000305175781,107.5363998413086,311746
