Name,Price,Day,Year,Volatility,Industry
GENESYS.NS,559.5999755859375,2.1208178560155564,126.91732990254197,46.00299284755098,IT
3IINFOLTD.NS,39.400001525878906,0.4633968017685448,-97.71474235389265,51.5303264785115,IT
SASKEN.NS,1545.0,0.0646276841580343,31.440204042616926,34.67307929362536,IT
DATAMATICS.NS,570.9000244140625,-0.5318165890961677,29.17323389005349,45.71168712848323,IT
QUICKHEAL.NS,466.7000122070313,-0.7418121333491603,14.459480506031456,37.7589199284249,IT
MINDTECK.NS,325.20001220703125,-1.242476401429638,19.03379200328999,52.32153079484527,IT
HCL-INSYS.NS,17.899999618530273,-2.573907113185153,80.46885262509238,40.34666367208275,IT
