Name,Price,Day,Year,Volatility
RANEHOLDIN.NS,880.5,-0.2022819356306359,12.300624762185903,29.420075857271133
PNBGILTS.NS,58.04999923706055,0.7150268366639357,-22.558121972042265,30.76631736580029
GICHSGFIN.NS,160.10000610351562,0.19732496650345133,76.95708584668705,37.36525447113389
BFINVEST.NS,389.6499938964844,-0.058890691304420574,432.92234897473173,43.45659824899577
THEINVEST.NS,76.25,4.523590548155731,6.391071608085305,43.360071848414464
