Name,Price,Day,Year,Volatility,Industry
YESBANK.BO,15.369999885559082,-0.4386548017061143,155.448630858573,36.39878186252961,Bank
DCBBANK.NS,103.5500030517578,-1.5290784561082005,81.42328421599501,30.95177916799208,Bank
DHANBANK.NS,15.100000381469728,-0.219218469601633,25.577252906252124,37.91883749295833,Bank
FINOPB.NS,210.3500061035156,0.0434567111908805,-42.09206672789597,41.21733133823903,Bank
SURYODAY.NS,97.25,-1.1653301565894174,-58.06066854466621,39.40779320431711,Bank
