Name,Price,Day,Year,Volatility
20MICRONS.NS,66.94999694824219,1.0740539372293059,2.6180813874090796,49.704119036677135
RAJMET.NS,12.300000190734863,1.57955736137703,-170.32923949452453,35.24729749732168
FOSECOIND.NS,2464.14990234375,0.22630276603590868,31.53832877665535,31.193173551820664
BODALCHEM.NS,61.150001525878906,-0.601930190132921,-158.6371924301686,33.72479243711755
JINDRILL.NS,276.1499938964844,0.04836180345929296,71.30875451137263,44.25285129719292
