Name,Price,Day,Year,Volatility,Industry
BFINVEST.NS,389.6499938964844,-0.0588906913044205,432.9223489747317,43.45659824899577,Finance
GICHSGFIN.NS,160.10000610351562,0.1973249665034513,76.95708584668705,37.36525447113389,Finance
RANEHOLDIN.NS,880.5,-0.2022819356306359,12.300624762185905,29.420075857271133,Finance
THEINVEST.NS,76.25,4.523590548155731,6.391071608085305,43.360071848414464,Finance
PNBGILTS.NS,58.04999923706055,0.7150268366639357,-22.558121972042265,30.76631736580029,Finance
