Name,Price,Day,Year,Volatility
HINDMOTORS.NS,13.949999809265137,-2.1245732615012654,114.66748218846357,46.606774790118635
ATULAUTO.NS,321.79998779296875,0.637244063597448,145.29823102367848,37.60271743653126
SMLISUZU.NS,677.8499755859375,0.03068795590446164,38.17136649642409,41.95825504540256
JAYBARMARU.NS,55.58000183105469,-2.066331824269892,28.442895047175742,38.86860872295347
LUMAXIND.NS,1669.199951171875,-0.047088973467882794,57.292214333053394,30.576897890545435
